Area de Abrangencia,Semana Epidemiologica,Data da Instalacao,Data da Coleta,Status
C.S.TUNEL DE IBIRITE,1,04/01/2017,11/01/2017,POSITIVO
C.S.TUNEL DE IBIRITE,1,04/01/2017,11/01/2017,NEGATIVO
C.S.TIROL,1,04/01/2017,11/01/2017,POSITIVO
C.S.TIROL,1,04/01/2017,11/01/2017,POSITIVO
C.S.TIROL,1,04/01/2017,11/01/2017,POSITIVO
C.S.TIROL,1,04/01/2017,11/01/2017,POSITIVO
C.S.TIROL,1,04/01/2017,11/01/2017,POSITIVO
C.S.TIROL,1,04/01/2017,11/01/2017,POSITIVO
C.S.TIROL,1,04/01/2017,11/01/2017,NEGATIVO
C.S.TIROL,1,04/01/2017,11/01/2017,POSITIVO
C.S.TIROL,1,04/01/2017,11/01/2017,POSITIVO
C.S.TIROL,1,04/01/2017,11/01/2017,POSITIVO
C.S.TIROL,1,04/01/2017,11/01/2017,POSITIVO
C.S.TIROL,1,04/01/2017,11/01/2017,POSITIVO
C.S.TIROL,1,04/01/2017,11/01/2017,POSITIVO
C.S.TIROL,1,04/01/2017,11/01/2017,POSITIVO
C.S.TIROL,1,04/01/2017,11/01/2017,NEGATIVO
C.S.TIROL,1,04/01/2017,11/01/2017,POSITIVO
C.S.TIROL,1,04/01/2017,11/01/2017,POSITIVO
C.S.BARREIRO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.BARREIRO,1,04/01/2017,11/01/2017,POSITIVO
C.S.BARREIRO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.BARREIRO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.BARREIRO,1,04/01/2017,11/01/2017,POSITIVO
C.S.BARREIRO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.BARREIRO,1,04/01/2017,11/01/2017,POSITIVO
C.S.BARREIRO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.BARREIRO,1,04/01/2017,11/01/2017,POSITIVO
C.S.BARREIRO,1,04/01/2017,11/01/2017,POSITIVO
C.S.BARREIRO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.BARREIRO,1,04/01/2017,11/01/2017,POSITIVO
C.S.BARREIRO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.BARREIRO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.BARREIRO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.BARREIRO,1,04/01/2017,11/01/2017,POSITIVO
C.S.BONSUCESSO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.BONSUCESSO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.VILA PINHO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.VILA PINHO,1,04/01/2017,11/01/2017,POSITIVO
C.S.VILA PINHO,1,04/01/2017,11/01/2017,POSITIVO
C.S.VILA PINHO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.VILA PINHO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.VILA PINHO,1,04/01/2017,11/01/2017,POSITIVO
C.S.VILA PINHO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.VILA PINHO,1,04/01/2017,11/01/2017,POSITIVO
C.S.VILA PINHO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.VILA PINHO,1,04/01/2017,11/01/2017,POSITIVO
C.S.VALE DO JATOBA,1,04/01/2017,11/01/2017,NEGATIVO
C.S.VALE DO JATOBA,1,04/01/2017,11/01/2017,POSITIVO
C.S.VALE DO JATOBA,1,04/01/2017,11/01/2017,POSITIVO
C.S.VALE DO JATOBA,1,04/01/2017,11/01/2017,POSITIVO
C.S.VALE DO JATOBA,1,04/01/2017,11/01/2017,POSITIVO
C.S.VALE DO JATOBA,1,04/01/2017,11/01/2017,POSITIVO
C.S.VALE DO JATOBA,1,04/01/2017,11/01/2017,NEGATIVO
C.S.VALE DO JATOBA,1,04/01/2017,11/01/2017,POSITIVO
C.S.VALE DO JATOBA,1,04/01/2017,11/01/2017,NEGATIVO
C.S.VALE DO JATOBA,1,04/01/2017,11/01/2017,NEGATIVO
C.S.VALE DO JATOBA,1,04/01/2017,11/01/2017,POSITIVO
C.S.URUCUIA,1,04/01/2017,11/01/2017,NEGATIVO
C.S.URUCUIA,1,04/01/2017,11/01/2017,NEGATIVO
C.S.URUCUIA,1,04/01/2017,11/01/2017,NEGATIVO
C.S.URUCUIA,1,04/01/2017,11/01/2017,POSITIVO
C.S.URUCUIA,1,04/01/2017,11/01/2017,NEGATIVO
C.S.URUCUIA,1,04/01/2017,11/01/2017,NEGATIVO
C.S.URUCUIA,1,04/01/2017,11/01/2017,POSITIVO
C.S.URUCUIA,1,04/01/2017,11/01/2017,POSITIVO
C.S.URUCUIA,1,04/01/2017,11/01/2017,POSITIVO
C.S.URUCUIA,1,04/01/2017,11/01/2017,POSITIVO
C.S.URUCUIA,1,04/01/2017,11/01/2017,POSITIVO
C.S.URUCUIA,1,04/01/2017,11/01/2017,NEGATIVO
C.S.URUCUIA,1,04/01/2017,11/01/2017,NEGATIVO
C.S.URUCUIA,1,04/01/2017,11/01/2017,NEGATIVO
C.S.BOM JESUS,1,04/01/2017,11/01/2017,POSITIVO
C.S.BOM JESUS,1,04/01/2017,11/01/2017,POSITIVO
C.S.BOM JESUS,1,04/01/2017,11/01/2017,POSITIVO
C.S.BOM JESUS,1,04/01/2017,11/01/2017,POSITIVO
C.S.BOM JESUS,1,04/01/2017,11/01/2017,POSITIVO
C.S.BOM JESUS,1,04/01/2017,11/01/2017,POSITIVO
C.S.BOM JESUS,1,04/01/2017,11/01/2017,POSITIVO
C.S.BOM JESUS,1,04/01/2017,11/01/2017,POSITIVO
C.S.BOM JESUS,1,04/01/2017,11/01/2017,NEGATIVO
C.S.BOM JESUS,1,04/01/2017,11/01/2017,POSITIVO
C.S.BOM JESUS,1,04/01/2017,11/01/2017,POSITIVO
C.S.BOM JESUS,1,04/01/2017,11/01/2017,POSITIVO
C.S.BOM JESUS,1,04/01/2017,11/01/2017,POSITIVO
C.S.JOAO PINHEIRO,1,04/01/2017,11/01/2017,POSITIVO
C.S.JOAO PINHEIRO,1,04/01/2017,11/01/2017,POSITIVO
C.S.JOAO PINHEIRO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.JOAO PINHEIRO,1,04/01/2017,11/01/2017,POSITIVO
C.S.JOAO PINHEIRO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.JOAO PINHEIRO,1,04/01/2017,11/01/2017,POSITIVO
C.S.JOAO PINHEIRO,1,04/01/2017,11/01/2017,POSITIVO
C.S.JOAO PINHEIRO,1,04/01/2017,11/01/2017,POSITIVO
C.S.JOAO PINHEIRO,1,04/01/2017,11/01/2017,POSITIVO
C.S.JOAO PINHEIRO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.JOAO PINHEIRO,1,04/01/2017,11/01/2017,POSITIVO
C.S.PEDREIRA PRADO LOPES,1,04/01/2017,11/01/2017,POSITIVO
C.S.PEDREIRA PRADO LOPES,1,04/01/2017,11/01/2017,NEGATIVO
C.S.PEDREIRA PRADO LOPES,1,04/01/2017,11/01/2017,NEGATIVO
C.S.PEDREIRA PRADO LOPES,1,04/01/2017,11/01/2017,POSITIVO
C.S.SAO CRISTOVAO,1,04/01/2017,11/01/2017,POSITIVO
C.S.SAO CRISTOVAO,1,04/01/2017,11/01/2017,POSITIVO
C.S.SAO CRISTOVAO,1,04/01/2017,11/01/2017,POSITIVO
C.S.SAO CRISTOVAO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.SAO CRISTOVAO,1,04/01/2017,11/01/2017,POSITIVO
C.S.SAO CRISTOVAO,1,04/01/2017,11/01/2017,POSITIVO
C.S.SAO CRISTOVAO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.SAO CRISTOVAO,1,04/01/2017,11/01/2017,POSITIVO
C.S.SAO CRISTOVAO,1,04/01/2017,11/01/2017,POSITIVO
C.S.SAO CRISTOVAO,1,04/01/2017,11/01/2017,POSITIVO
C.S.SAO CRISTOVAO,1,04/01/2017,11/01/2017,POSITIVO
C.S.PEDREIRA PRADO LOPES,1,04/01/2017,11/01/2017,NEGATIVO
C.S.ITAMARATI 1,1,04/01/2017,11/01/2017,NEGATIVO
C.S.CONFISCO,1,04/01/2017,11/01/2017,POSITIVO
C.S.TREVO,1,04/01/2017,11/01/2017,POSITIVO
C.S.TREVO,1,04/01/2017,11/01/2017,POSITIVO
C.S.TREVO,1,04/01/2017,11/01/2017,POSITIVO
C.S.TREVO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.TREVO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.TREVO,1,04/01/2017,11/01/2017,POSITIVO
C.S.TREVO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.TREVO,1,04/01/2017,11/01/2017,POSITIVO
C.S.TREVO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.TREVO,1,04/01/2017,11/01/2017,POSITIVO
C.S.TREVO,1,04/01/2017,11/01/2017,POSITIVO
C.S.TREVO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.TREVO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.TREVO,1,04/01/2017,11/01/2017,POSITIVO
C.S.TREVO,1,04/01/2017,11/01/2017,POSITIVO
C.S.CONFISCO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.CONFISCO,1,04/01/2017,11/01/2017,POSITIVO
C.S.CONFISCO,1,04/01/2017,11/01/2017,POSITIVO
C.S.CONFISCO,1,04/01/2017,11/01/2017,POSITIVO
C.S.CONFISCO,1,04/01/2017,11/01/2017,POSITIVO
C.S.CONFISCO,1,04/01/2017,11/01/2017,POSITIVO
C.S.CONFISCO,1,04/01/2017,11/01/2017,POSITIVO
C.S.CONFISCO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.CONFISCO,1,04/01/2017,11/01/2017,POSITIVO
C.S.CONFISCO,1,04/01/2017,11/01/2017,POSITIVO
C.S.CONFISCO,1,04/01/2017,11/01/2017,POSITIVO
C.S.ITAMARATI 1,1,04/01/2017,11/01/2017,POSITIVO
C.S.ITAMARATI 1,1,04/01/2017,11/01/2017,POSITIVO
C.S.ITAMARATI 1,1,04/01/2017,11/01/2017,NEGATIVO
C.S.ITAMARATI 1,1,04/01/2017,11/01/2017,NEGATIVO
C.S.ITAMARATI 1,1,04/01/2017,11/01/2017,NEGATIVO
C.S.ITAMARATI 1,1,04/01/2017,11/01/2017,POSITIVO
C.S.ITAMARATI 1,1,04/01/2017,11/01/2017,POSITIVO
C.S.ITAMARATI 1,1,04/01/2017,11/01/2017,NEGATIVO
C.S.ITAMARATI 1,1,04/01/2017,11/01/2017,POSITIVO
C.S.ITAMARATI 1,1,04/01/2017,11/01/2017,POSITIVO
C.S.ITAMARATI 1,1,04/01/2017,11/01/2017,POSITIVO
C.S.ITAMARATI 1,1,04/01/2017,11/01/2017,POSITIVO
C.S.ITAMARATI 1,1,04/01/2017,11/01/2017,POSITIVO
C.S.ITAMARATI 1,1,04/01/2017,11/01/2017,NEGATIVO
C.S.ITAMARATI 1,1,04/01/2017,11/01/2017,NEGATIVO
C.S.ITAMARATI 1,1,04/01/2017,11/01/2017,NEGATIVO
C.S.ITAMARATI 1,1,04/01/2017,11/01/2017,POSITIVO
C.S.SANTA AMELIA,1,04/01/2017,11/01/2017,NEGATIVO
C.S.TREVO,1,04/01/2017,11/01/2017,NEGATIVO
C.S.CONFISCO,1,04/01/2017,11/01/2017,POSITIVO
C.S.CONFISCO,1,04/01/2017,11/01/2017,POSITIVO
C.S.CONFISCO,1,04/01/2017,11/01/2017,POSITIVO
C.S.CALIFORNIA,1,04/01/2017,12/01/2017,POSITIVO
C.S.CALIFORNIA,1,05/01/2017,12/01/2017,POSITIVO
C.S.CALIFORNIA,1,05/01/2017,12/01/2017,NEGATIVO
C.S.CALIFORNIA,1,05/01/2017,12/01/2017,POSITIVO
C.S.CALIFORNIA,1,05/01/2017,12/01/2017,POSITIVO
C.S.CALIFORNIA,1,05/01/2017,12/01/2017,NEGATIVO
C.S.CALIFORNIA,1,05/01/2017,12/01/2017,NEGATIVO
C.S.CALIFORNIA,1,05/01/2017,12/01/2017,NEGATIVO
C.S.CALIFORNIA,1,05/01/2017,12/01/2017,NEGATIVO
C.S.CALIFORNIA,1,05/01/2017,12/01/2017,POSITIVO
C.S.CALIFORNIA,1,05/01/2017,12/01/2017,POSITIVO
C.S.CALIFORNIA,1,05/01/2017,12/01/2017,POSITIVO
C.S.CALIFORNIA,1,05/01/2017,12/01/2017,POSITIVO
C.S.CALIFORNIA,1,05/01/2017,12/01/2017,POSITIVO
C.S.CALIFORNIA,1,05/01/2017,12/01/2017,POSITIVO
C.S.CALIFORNIA,1,05/01/2017,12/01/2017,POSITIVO
C.S.CALIFORNIA,1,05/01/2017,12/01/2017,NEGATIVO
C.S.CALIFORNIA,1,05/01/2017,12/01/2017,POSITIVO
C.S.CALIFORNIA,1,05/01/2017,12/01/2017,POSITIVO
C.S.CALIFORNIA,1,05/01/2017,12/01/2017,POSITIVO
C.S.DOM ORIONE,1,05/01/2017,12/01/2017,NEGATIVO
C.S.DOM ORIONE,1,05/01/2017,12/01/2017,POSITIVO
C.S.DOM ORIONE,1,05/01/2017,12/01/2017,POSITIVO
C.S.PADRE MAIA,1,05/01/2017,12/01/2017,NEGATIVO
C.S.PADRE MAIA,1,05/01/2017,12/01/2017,POSITIVO
C.S.PADRE MAIA,1,05/01/2017,12/01/2017,POSITIVO
C.S.PADRE MAIA,1,05/01/2017,12/01/2017,POSITIVO
C.S.PADRE MAIA,1,05/01/2017,12/01/2017,POSITIVO
C.S.SANTA ROSA,1,05/01/2017,12/01/2017,NEGATIVO
C.S.SANTA ROSA,1,05/01/2017,12/01/2017,POSITIVO
C.S.SANTA ROSA,1,05/01/2017,12/01/2017,NEGATIVO
C.S.SANTA ROSA,1,05/01/2017,12/01/2017,NEGATIVO
C.S.SANTA ROSA,1,05/01/2017,12/01/2017,POSITIVO
C.S.SANTA ROSA,1,05/01/2017,12/01/2017,POSITIVO
C.S.SANTA ROSA,1,05/01/2017,12/01/2017,NEGATIVO
C.S.SANTA ROSA,1,05/01/2017,12/01/2017,NEGATIVO
C.S.SANTA ROSA,1,05/01/2017,12/01/2017,POSITIVO
C.S.SANTA ROSA,1,05/01/2017,12/01/2017,NEGATIVO
C.S.SANTA ROSA,1,05/01/2017,12/01/2017,POSITIVO
C.S.SANTA ROSA,1,05/01/2017,12/01/2017,POSITIVO
C.S.PADRE MAIA,1,05/01/2017,12/01/2017,POSITIVO
C.S.PADRE MAIA,1,05/01/2017,12/01/2017,NEGATIVO
C.S.SAO FRANCISCO,1,05/01/2017,12/01/2017,NEGATIVO
C.S.SAO FRANCISCO,1,05/01/2017,12/01/2017,NEGATIVO
C.S.PADRE MAIA,1,05/01/2017,12/01/2017,POSITIVO
C.S.SAO FRANCISCO,1,05/01/2017,12/01/2017,POSITIVO
C.S.SAO FRANCISCO,1,05/01/2017,12/01/2017,POSITIVO
C.S.SAO FRANCISCO,1,05/01/2017,12/01/2017,POSITIVO
C.S.SAO FRANCISCO,1,05/01/2017,12/01/2017,POSITIVO
C.S.SAO FRANCISCO,1,05/01/2017,12/01/2017,POSITIVO
C.S.PADRE MAIA,1,05/01/2017,12/01/2017,POSITIVO
C.S.PADRE MAIA,1,05/01/2017,12/01/2017,POSITIVO
C.S.DOM ORIONE,1,05/01/2017,12/01/2017,POSITIVO
C.S.DOM ORIONE,1,05/01/2017,12/01/2017,POSITIVO
C.S.DOM ORIONE,1,05/01/2017,12/01/2017,NEGATIVO
C.S.DOM ORIONE,1,05/01/2017,12/01/2017,POSITIVO
C.S.DOM ORIONE,1,05/01/2017,12/01/2017,POSITIVO
C.S.DOM ORIONE,1,05/01/2017,12/01/2017,POSITIVO
C.S.DOM ORIONE,1,05/01/2017,12/01/2017,POSITIVO
C.S.DOM ORIONE,1,05/01/2017,12/01/2017,NEGATIVO
C.S.DOM ORIONE,1,05/01/2017,12/01/2017,NEGATIVO
C.S.DOM ORIONE,1,05/01/2017,12/01/2017,POSITIVO
C.S.DOM ORIONE,1,05/01/2017,12/01/2017,POSITIVO
C.S.DOM ORIONE,1,05/01/2017,12/01/2017,POSITIVO
C.S.DOM ORIONE,1,05/01/2017,12/01/2017,NEGATIVO
C.S.DOM ORIONE,1,05/01/2017,12/01/2017,POSITIVO
C.S.DOM ORIONE,1,05/01/2017,12/01/2017,POSITIVO
C.S.SAO FRANCISCO,1,05/01/2017,12/01/2017,POSITIVO
C.S.SAO FRANCISCO,1,05/01/2017,12/01/2017,NEGATIVO
C.S.SAO FRANCISCO,1,05/01/2017,12/01/2017,POSITIVO
C.S.SAO FRANCISCO,1,05/01/2017,12/01/2017,NEGATIVO
C.S.SAO FRANCISCO,1,05/01/2017,12/01/2017,POSITIVO
C.S.SAO FRANCISCO,1,05/01/2017,12/01/2017,POSITIVO
C.S.SAO FRANCISCO,1,05/01/2017,12/01/2017,POSITIVO
C.S.DOM CABRAL,1,05/01/2017,13/01/2017,POSITIVO
C.S.DOM CABRAL,1,06/01/2017,13/01/2017,POSITIVO
C.S.DOM CABRAL,1,06/01/2017,13/01/2017,POSITIVO
C.S.DOM CABRAL,1,06/01/2017,13/01/2017,POSITIVO
C.S.DOM CABRAL,1,06/01/2017,13/01/2017,NEGATIVO
C.S.DOM CABRAL,1,06/01/2017,13/01/2017,NEGATIVO
C.S.DOM CABRAL,1,06/01/2017,13/01/2017,NEGATIVO
C.S.DOM CABRAL,1,06/01/2017,13/01/2017,POSITIVO
C.S.DOM CABRAL,1,06/01/2017,13/01/2017,POSITIVO
C.S.DOM CABRAL,1,06/01/2017,13/01/2017,POSITIVO
C.S.DOM CABRAL,1,06/01/2017,13/01/2017,POSITIVO
C.S.DOM CABRAL,1,06/01/2017,13/01/2017,POSITIVO
C.S.DOM CABRAL,1,06/01/2017,13/01/2017,NEGATIVO
C.S.JARDIM FILADELFIA,1,06/01/2017,13/01/2017,NEGATIVO
C.S.JARDIM FILADELFIA,1,06/01/2017,13/01/2017,POSITIVO
C.S.JARDIM FILADELFIA,1,06/01/2017,13/01/2017,NEGATIVO
C.S.JARDIM FILADELFIA,1,06/01/2017,13/01/2017,POSITIVO
C.S.JARDIM FILADELFIA,1,06/01/2017,13/01/2017,NEGATIVO
C.S.JARDIM FILADELFIA,1,06/01/2017,13/01/2017,POSITIVO
C.S.CARLOS PRATES,1,06/01/2017,13/01/2017,NEGATIVO
C.S.CARLOS PRATES,1,06/01/2017,13/01/2017,NEGATIVO
C.S.CARLOS PRATES,1,06/01/2017,13/01/2017,POSITIVO
C.S.CARLOS PRATES,1,06/01/2017,13/01/2017,POSITIVO
C.S.CARLOS PRATES,1,06/01/2017,13/01/2017,POSITIVO
C.S.CARLOS PRATES,1,06/01/2017,13/01/2017,NEGATIVO
C.S.CARLOS PRATES,1,06/01/2017,13/01/2017,NEGATIVO
C.S.CARLOS PRATES,1,06/01/2017,13/01/2017,POSITIVO
C.S.CARLOS PRATES,1,06/01/2017,13/01/2017,POSITIVO
C.S.CARLOS PRATES,1,06/01/2017,13/01/2017,NEGATIVO
C.S.CARLOS PRATES,1,06/01/2017,13/01/2017,NEGATIVO
C.S.CARLOS PRATES,1,06/01/2017,13/01/2017,POSITIVO
C.S.CARLOS PRATES,1,06/01/2017,13/01/2017,POSITIVO
C.S.CARLOS PRATES,1,06/01/2017,13/01/2017,NEGATIVO
C.S.CARLOS PRATES,1,06/01/2017,13/01/2017,NEGATIVO
C.S.CARLOS PRATES,1,06/01/2017,13/01/2017,POSITIVO
C.S.DOM CABRAL,1,06/01/2017,13/01/2017,NEGATIVO
C.S.PADRE TIAGO,1,06/01/2017,13/01/2017,POSITIVO
C.S.PADRE TIAGO,1,06/01/2017,13/01/2017,NEGATIVO
C.S.PADRE TIAGO,1,06/01/2017,13/01/2017,NEGATIVO
C.S.PADRE TIAGO,1,06/01/2017,13/01/2017,POSITIVO
C.S.SAO JOSE,1,06/01/2017,13/01/2017,NEGATIVO
C.S.SAO JOSE,1,06/01/2017,13/01/2017,POSITIVO
C.S.SAO JOSE,1,06/01/2017,13/01/2017,NEGATIVO
C.S.SERRANO,1,06/01/2017,13/01/2017,POSITIVO
C.S.SAO JOSE,1,06/01/2017,13/01/2017,POSITIVO
C.S.SERRANO,1,06/01/2017,13/01/2017,NEGATIVO
C.S.JARDIM ALVORADA,1,06/01/2017,13/01/2017,NEGATIVO
C.S.JARDIM ALVORADA,1,06/01/2017,13/01/2017,NEGATIVO
C.S.JARDIM ALVORADA,1,06/01/2017,13/01/2017,NEGATIVO
C.S.JARDIM ALVORADA,1,06/01/2017,13/01/2017,POSITIVO
C.S.JARDIM ALVORADA,1,06/01/2017,13/01/2017,POSITIVO
C.S.JARDIM ALVORADA,1,06/01/2017,13/01/2017,POSITIVO
C.S.JARDIM ALVORADA,1,06/01/2017,13/01/2017,POSITIVO
C.S.JARDIM ALVORADA,1,06/01/2017,13/01/2017,POSITIVO
C.S.JARDIM ALVORADA,1,06/01/2017,13/01/2017,NEGATIVO
C.S.JARDIM ALVORADA,1,06/01/2017,13/01/2017,NEGATIVO
C.S.JARDIM ALVORADA,1,06/01/2017,13/01/2017,NEGATIVO
C.S.JARDIM ALVORADA,1,06/01/2017,13/01/2017,POSITIVO
C.S.JARDIM ALVORADA,1,06/01/2017,13/01/2017,POSITIVO
C.S.SERRANO,1,06/01/2017,13/01/2017,NEGATIVO
C.S.SERRANO,1,06/01/2017,13/01/2017,POSITIVO
C.S.SERRANO,1,06/01/2017,13/01/2017,POSITIVO
C.S.SERRANO,1,06/01/2017,13/01/2017,NEGATIVO
C.S.SERRANO,1,06/01/2017,13/01/2017,POSITIVO
C.S.SERRANO,1,06/01/2017,13/01/2017,POSITIVO
C.S.SERRANO,1,06/01/2017,13/01/2017,POSITIVO
C.S.SERRANO,1,06/01/2017,13/01/2017,POSITIVO
C.S.SERRANO,1,06/01/2017,13/01/2017,POSITIVO
C.S.SERRANO,1,06/01/2017,13/01/2017,NEGATIVO
C.S.SERRANO,1,06/01/2017,13/01/2017,POSITIVO
C.S.SERRANO,1,06/01/2017,13/01/2017,POSITIVO
C.S.OSWALDO CRUZ,2,06/01/2017,16/01/2017,POSITIVO
C.S.OSWALDO CRUZ,2,09/01/2017,16/01/2017,POSITIVO
C.S.OSWALDO CRUZ,2,09/01/2017,16/01/2017,POSITIVO
C.S.OSWALDO CRUZ,2,09/01/2017,16/01/2017,POSITIVO
C.S.OSWALDO CRUZ,2,09/01/2017,16/01/2017,POSITIVO
C.S.OSWALDO CRUZ,2,09/01/2017,16/01/2017,POSITIVO
C.S.OSWALDO CRUZ,2,09/01/2017,16/01/2017,NEGATIVO
C.S.OSWALDO CRUZ,2,09/01/2017,16/01/2017,NEGATIVO
C.S.OSWALDO CRUZ,2,09/01/2017,16/01/2017,POSITIVO
C.S.OSWALDO CRUZ,2,09/01/2017,16/01/2017,NEGATIVO
C.S.OSWALDO CRUZ,2,09/01/2017,16/01/2017,POSITIVO
C.S.OSWALDO CRUZ,2,09/01/2017,16/01/2017,POSITIVO
C.S.OSWALDO CRUZ,2,09/01/2017,16/01/2017,NEGATIVO
C.S.OSWALDO CRUZ,2,09/01/2017,16/01/2017,POSITIVO
C.S.OSWALDO CRUZ,2,09/01/2017,16/01/2017,POSITIVO
C.S.OSWALDO CRUZ,2,09/01/2017,16/01/2017,POSITIVO
C.S.OSWALDO CRUZ,2,09/01/2017,16/01/2017,POSITIVO
C.S.OSWALDO CRUZ,2,09/01/2017,16/01/2017,POSITIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,POSITIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,POSITIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,POSITIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,POSITIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,POSITIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,POSITIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,POSITIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,POSITIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,POSITIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,POSITIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,POSITIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,NEGATIVO
C.S.NOSSA SENHORA DE FATIMA,2,09/01/2017,16/01/2017,NEGATIVO
C.S.CARLOS CHAGAS,2,09/01/2017,16/01/2017,POSITIVO
C.S.CARLOS CHAGAS,2,09/01/2017,16/01/2017,NEGATIVO
C.S.CARLOS CHAGAS,2,09/01/2017,16/01/2017,POSITIVO
C.S.CARLOS CHAGAS,2,09/01/2017,16/01/2017,NEGATIVO
C.S.CARLOS CHAGAS,2,09/01/2017,16/01/2017,POSITIVO
C.S.CARLOS CHAGAS,2,09/01/2017,16/01/2017,NEGATIVO
C.S.CARLOS CHAGAS,2,09/01/2017,16/01/2017,NEGATIVO
C.S.CARLOS CHAGAS,2,09/01/2017,16/01/2017,NEGATIVO
C.S.CARLOS CHAGAS,2,09/01/2017,16/01/2017,POSITIVO
C.S.CARLOS CHAGAS,2,09/01/2017,16/01/2017,POSITIVO
C.S.CARLOS CHAGAS,2,09/01/2017,16/01/2017,POSITIVO
C.S.CARLOS CHAGAS,2,09/01/2017,16/01/2017,POSITIVO
C.S.CARLOS CHAGAS,2,09/01/2017,16/01/2017,POSITIVO
C.S.CARLOS CHAGAS,2,09/01/2017,16/01/2017,POSITIVO
C.S.CARLOS CHAGAS,2,09/01/2017,16/01/2017,NEGATIVO
C.S.CARLOS CHAGAS,2,09/01/2017,16/01/2017,POSITIVO
